Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short
Other_Activity,2011-07-27 08:50:36,2.0166666666666666,0,0.0,Wednesday,0,08:50:36
Leave_Home,2011-07-27 08:53:16,5.033333333333333,0,0.0,Wednesday,0,08:53:16
Other_Activity,2011-07-27 08:58:18,58.1,0,0.0,Wednesday,0,08:58:18
Bathe,2011-07-27 09:56:48,9.533333333333331,0,0.0,Wednesday,0,09:56:48
Groom,2011-07-27 10:06:26,5.216666666666667,0,0.0,Wednesday,0,10:06:26
Dress,2011-07-27 10:12:09,3.283333333333333,0,0.0,Wednesday,0,10:12:09
Other_Activity,2011-07-27 10:15:26,1.2333333333333334,0,0.0,Wednesday,0,10:15:26
Groom,2011-07-27 10:17:11,1.3833333333333333,0,0.0,Wednesday,0,10:17:11
Work_On_Computer,2011-07-27 10:19:21,108.86666666666666,0,0.0,Wednesday,0,10:19:21
Cook_Lunch,2011-07-27 12:08:27,6.966666666666667,0,0.0,Wednesday,0,12:08:27
Eat_Lunch,2011-07-27 12:15:36,22.216666666666665,0,0.0,Wednesday,0,12:15:36
Work_On_Computer,2011-07-27 12:37:49,48.15,0,0.0,Wednesday,0,12:37:49
Personal_Hygiene,2011-07-27 13:27:10,5.033333333333333,0,0.0,Wednesday,0,13:27:10
Other_Activity,2011-07-27 13:32:16,1.7166666666666666,0,0.0,Wednesday,0,13:32:16
Dress,2011-07-27 13:33:59,1.05,0,0.0,Wednesday,0,13:33:59
Other_Activity,2011-07-27 13:35:02,1.4,0,0.0,Wednesday,0,13:35:02
Work_On_Computer,2011-07-27 13:36:26,21.1,0,0.0,Wednesday,0,13:36:26
Leave_Home,2011-07-27 13:59:06,3.283333333333333,0,0.0,Wednesday,0,13:59:06
Other_Activity,2011-07-27 14:02:23,107.5,0,0.0,Wednesday,0,14:02:23
Work_On_Computer,2011-07-27 15:52:13,65.0,0,0.0,Wednesday,0,15:52:13
Work_On_Computer,2011-07-27 16:58:44,33.86666666666667,0,0.0,Wednesday,0,16:58:44
Cook_Dinner,2011-07-27 17:32:48,2.0166666666666666,0,0.0,Wednesday,0,17:32:48
Cook_Dinner,2011-07-27 17:35:18,2.1,0,0.0,Wednesday,0,17:35:18
Cook_Dinner,2011-07-27 17:38:21,1.2666666666666666,0,0.0,Wednesday,0,17:38:21
Watch_TV,2011-07-27 17:40:12,16.15,0,0.0,Wednesday,0,17:40:12
Eat_Dinner,2011-07-27 17:58:03,1.8166666666666669,0,0.0,Wednesday,0,17:58:03
Other_Activity,2011-07-27 17:59:52,7.85,0,0.0,Wednesday,0,17:59:52
Watch_TV,2011-07-27 18:11:09,11.066666666666666,0,0.0,Wednesday,0,18:11:09
Other_Activity,2011-07-27 18:22:43,1.3666666666666667,0,0.0,Wednesday,0,18:22:43
Leave_Home,2011-07-27 18:24:07,3.6166666666666663,0,0.0,Wednesday,0,18:24:07
Other_Activity,2011-07-27 18:27:44,299.28333333333336,0,0.0,Wednesday,0,18:27:44
Work_On_Computer,2011-07-27 23:27:20,14.433333333333334,0,0.0,Wednesday,0,23:27:20
Personal_Hygiene,2011-07-27 23:42:05,1.9,0,0.0,Wednesday,0,23:42:05
Personal_Hygiene,2011-07-27 23:44:00,1.1666666666666667,0,0.0,Wednesday,0,23:44:00
Evening_Meds,2011-07-27 23:45:10,1.1333333333333333,0,0.0,Wednesday,0,23:45:10
Other_Activity,2011-07-27 23:46:20,1.0666666666666669,0,0.0,Wednesday,0,23:46:20
Dress,2011-07-27 23:47:43,2.85,0,0.0,Wednesday,0,23:47:43
Watch_TV,2011-07-27 23:50:57,16.933333333333334,0,0.0,Wednesday,0,23:50:57
Other_Activity,2011-07-28 00:08:22,1.7666666666666666,0,0.0,Thursday,0,00:08:22
Sleep,2011-07-28 00:10:56,409.1333333333333,1,4.066666666666663,Thursday,0,00:10:56
Personal_Hygiene,2011-07-28 07:05:05,1.9833333333333332,0,0.0,Thursday,0,07:05:05
Personal_Hygiene,2011-07-28 07:07:29,5.416666666666667,0,0.0,Thursday,0,07:07:29
Cook_Breakfast,2011-07-28 07:13:50,1.9666666666666663,0,0.0,Thursday,0,07:13:50
Dress,2011-07-28 07:15:53,3.033333333333333,0,0.0,Thursday,0,07:15:53
Cook_Breakfast,2011-07-28 07:19:00,9.2,0,0.0,Thursday,0,07:19:00
Eat_Breakfast,2011-07-28 07:29:51,14.3,0,0.0,Thursday,0,07:29:51
Read,2011-07-28 07:44:09,55.18333333333333,0,0.0,Thursday,0,07:44:09
Groom,2011-07-28 08:40:02,2.9,0,0.0,Thursday,0,08:40:02
Other_Activity,2011-07-28 08:43:03,1.2,0,0.0,Thursday,0,08:43:03
Leave_Home,2011-07-28 08:44:15,4.933333333333334,0,0.0,Thursday,0,08:44:15
Other_Activity,2011-07-28 08:49:11,53.8,0,0.0,Thursday,0,08:49:11
Personal_Hygiene,2011-07-28 09:43:47,1.3,0,0.0,Thursday,0,09:43:47
Other_Activity,2011-07-28 09:45:11,1.35,0,0.0,Thursday,0,09:45:11
Bathe,2011-07-28 09:46:36,12.133333333333333,0,0.0,Thursday,0,09:46:36
Dress,2011-07-28 10:00:25,6.0,0,0.0,Thursday,0,10:00:25
Groom,2011-07-28 10:06:44,2.35,0,0.0,Thursday,0,10:06:44
Drink,2011-07-28 10:09:09,2.15,0,0.0,Thursday,0,10:09:09
Work_On_Computer,2011-07-28 10:11:25,62.48333333333333,0,0.0,Thursday,0,10:11:25
Toilet,2011-07-28 11:14:21,2.1,0,0.0,Thursday,0,11:14:21
Work_On_Computer,2011-07-28 11:18:13,11.483333333333333,0,0.0,Thursday,0,11:18:13
Leave_Home,2011-07-28 11:31:03,5.2,0,0.0,Thursday,0,11:31:03
Other_Activity,2011-07-28 11:36:15,13.033333333333331,0,0.0,Thursday,0,11:36:15
Other_Activity,2011-07-28 11:50:00,8.033333333333333,0,0.0,Thursday,0,11:50:00
Work_At_Table,2011-07-28 11:58:02,27.416666666666668,0,0.0,Thursday,0,11:58:02
Leave_Home,2011-07-28 12:26:02,1.3666666666666667,0,0.0,Thursday,0,12:26:02
Other_Activity,2011-07-28 12:27:24,73.06666666666666,0,0.0,Thursday,0,12:27:24
Other_Activity,2011-07-28 13:42:05,3.533333333333333,0,0.0,Thursday,0,13:42:05
Work_On_Computer,2011-07-28 13:45:37,10.0,0,0.0,Thursday,0,13:45:37
Leave_Home,2011-07-28 13:56:34,7.816666666666666,0,0.0,Thursday,0,13:56:34
Other_Activity,2011-07-28 14:04:23,178.21666666666667,0,0.0,Thursday,0,14:04:23
Work_On_Computer,2011-07-28 17:02:55,47.23333333333333,0,0.0,Thursday,0,17:02:55
Other_Activity,2011-07-28 17:50:09,1.2333333333333334,0,0.0,Thursday,0,17:50:09
Watch_TV,2011-07-28 17:51:55,6.733333333333333,0,0.0,Thursday,0,17:51:55
Watch_TV,2011-07-28 17:58:39,1.3833333333333333,0,0.0,Thursday,0,17:58:39
Other_Activity,2011-07-28 18:00:02,1.8666666666666667,0,0.0,Thursday,0,18:00:02
Other_Activity,2011-07-28 18:02:06,9.916666666666666,0,0.0,Thursday,0,18:02:06
Other_Activity,2011-07-28 18:13:33,4.5,0,0.0,Thursday,0,18:13:33
Watch_TV,2011-07-28 18:18:03,6.816666666666666,0,0.0,Thursday,0,18:18:03
Other_Activity,2011-07-28 18:27:22,8.083333333333334,0,0.0,Thursday,0,18:27:22
Drink,2011-07-28 18:35:47,1.7166666666666666,0,0.0,Thursday,0,18:35:47
Watch_TV,2011-07-28 18:37:38,2.35,0,0.0,Thursday,0,18:37:38
Other_Activity,2011-07-28 18:39:59,4.033333333333333,0,0.0,Thursday,0,18:39:59
Other_Activity,2011-07-28 18:45:25,31.866666666666667,0,0.0,Thursday,0,18:45:25
Work_On_Computer,2011-07-28 19:18:21,12.816666666666666,0,0.0,Thursday,0,19:18:21
Other_Activity,2011-07-28 19:31:10,1.8,0,0.0,Thursday,0,19:31:10
Watch_TV,2011-07-28 19:32:58,27.35,0,0.0,Thursday,0,19:32:58
Work_On_Computer,2011-07-28 20:00:55,55.8,0,0.0,Thursday,0,20:00:55
Work_On_Computer,2011-07-28 20:57:40,9.4,0,0.0,Thursday,0,20:57:40
Other_Activity,2011-07-28 21:07:04,1.3666666666666667,0,0.0,Thursday,0,21:07:04
Step_Out,2011-07-28 21:08:26,1.8166666666666669,0,0.0,Thursday,0,21:08:26
Toilet,2011-07-28 21:10:51,2.05,0,0.0,Thursday,0,21:10:51
Dress,2011-07-28 21:14:08,1.65,0,0.0,Thursday,0,21:14:08
Watch_TV,2011-07-28 21:15:54,134.56666666666666,0,0.0,Thursday,0,21:15:54
Personal_Hygiene,2011-07-28 23:31:12,2.033333333333333,0,0.0,Thursday,0,23:31:12
Other_Activity,2011-07-28 23:33:35,1.4833333333333334,0,0.0,Thursday,0,23:33:35
Sleep,2011-07-28 23:36:08,440.6333333333333,3,6.833333333333343,Thursday,0,23:36:08
Other_Activity,2011-07-29 07:04:55,3.0166666666666666,0,0.0,Friday,0,07:04:55
Bathe,2011-07-29 07:07:56,13.266666666666667,0,0.0,Friday,0,07:07:56
Dress,2011-07-29 07:22:16,7.933333333333334,0,0.0,Friday,0,07:22:16
Other_Activity,2011-07-29 07:30:12,1.2333333333333334,0,0.0,Friday,0,07:30:12
Dress,2011-07-29 07:31:26,2.15,0,0.0,Friday,0,07:31:26
Cook_Breakfast,2011-07-29 07:34:28,3.0,0,0.0,Friday,0,07:34:28
Toilet,2011-07-29 07:37:46,1.5333333333333334,0,0.0,Friday,0,07:37:46
Eat_Breakfast,2011-07-29 07:40:46,23.866666666666667,0,0.0,Friday,0,07:40:46
Wash_Breakfast_Dishes,2011-07-29 08:04:46,1.2,0,0.0,Friday,0,08:04:46
Other_Activity,2011-07-29 08:05:58,1.2666666666666666,0,0.0,Friday,0,08:05:58
Read,2011-07-29 08:07:14,27.3,0,0.0,Friday,0,08:07:14
Toilet,2011-07-29 08:35:34,1.75,0,0.0,Friday,0,08:35:34
Leave_Home,2011-07-29 08:38:17,1.0166666666666666,0,0.0,Friday,0,08:38:17
Other_Activity,2011-07-29 08:39:18,168.76666666666668,0,0.0,Friday,0,08:39:18
Wash_Breakfast_Dishes,2011-07-29 11:28:24,3.65,0,0.0,Friday,0,11:28:24
Other_Activity,2011-07-29 11:32:07,1.7833333333333334,0,0.0,Friday,0,11:32:07
Wash_Dishes,2011-07-29 11:34:49,1.55,0,0.0,Friday,0,11:34:49
Other_Activity,2011-07-29 11:36:33,1.2,0,0.0,Friday,0,11:36:33
Other_Activity,2011-07-29 11:38:40,1.4833333333333334,0,0.0,Friday,0,11:38:40
Work_On_Computer,2011-07-29 11:40:09,45.93333333333333,0,0.0,Friday,0,11:40:09
Other_Activity,2011-07-29 12:26:42,1.0166666666666666,0,0.0,Friday,0,12:26:42
Leave_Home,2011-07-29 12:27:48,1.8833333333333333,0,0.0,Friday,0,12:27:48
Other_Activity,2011-07-29 12:29:41,7.466666666666667,0,0.0,Friday,0,12:29:41
Cook_Lunch,2011-07-29 12:37:39,3.2,0,0.0,Friday,0,12:37:39
Eat_Lunch,2011-07-29 12:41:01,20.383333333333333,0,0.0,Friday,0,12:41:01
Wash_Lunch_Dishes,2011-07-29 13:01:31,3.5,0,0.0,Friday,0,13:01:31
Work_On_Computer,2011-07-29 13:05:34,44.43333333333333,0,0.0,Friday,0,13:05:34
Leave_Home,2011-07-29 13:52:21,7.516666666666667,0,0.0,Friday,0,13:52:21
Other_Activity,2011-07-29 13:59:52,74.65,0,0.0,Friday,0,13:59:52
Work_On_Computer,2011-07-29 15:14:44,29.466666666666665,0,0.0,Friday,0,15:14:44
Read,2011-07-29 15:45:17,8.3,0,0.0,Friday,0,15:45:17
Work_On_Computer,2011-07-29 15:55:10,28.75,0,0.0,Friday,0,15:55:10
Watch_TV,2011-07-29 16:24:57,51.0,0,0.0,Friday,0,16:24:57
Work_On_Computer,2011-07-29 17:16:14,6.583333333333333,0,0.0,Friday,0,17:16:14
Other_Activity,2011-07-29 17:22:49,1.4166666666666667,0,0.0,Friday,0,17:22:49
Work_On_Computer,2011-07-29 17:24:14,34.85,0,0.0,Friday,0,17:24:14
Toilet,2011-07-29 17:59:15,1.85,0,0.0,Friday,0,17:59:15
Dress,2011-07-29 18:01:49,7.316666666666666,0,0.0,Friday,0,18:01:49
Other_Activity,2011-07-29 18:09:08,7.616666666666666,0,0.0,Friday,0,18:09:08
Step_Out,2011-07-29 18:16:45,3.85,0,0.0,Friday,0,18:16:45
Other_Activity,2011-07-29 18:20:42,23.3,0,0.0,Friday,0,18:20:42
Personal_Hygiene,2011-07-29 18:44:04,4.216666666666667,0,0.0,Friday,0,18:44:04
Other_Activity,2011-07-29 18:48:20,3.1666666666666665,0,0.0,Friday,0,18:48:20
Leave_Home,2011-07-29 18:51:30,2.2333333333333334,0,0.0,Friday,0,18:51:30
Other_Activity,2011-07-29 18:53:44,350.78333333333336,0,0.0,Friday,0,18:53:44
Work_On_Computer,2011-07-30 00:45:10,7.5,0,0.0,Saturday,1,00:45:10
Toilet,2011-07-30 00:53:05,3.65,0,0.0,Saturday,1,00:53:05
Dress,2011-07-30 00:58:04,4.733333333333333,0,0.0,Saturday,1,00:58:04
Sleep,2011-07-30 01:03:36,391.6,1,4.783333333333331,Saturday,1,01:03:36
Other_Activity,2011-07-30 07:40:48,2.35,0,0.0,Saturday,1,07:40:48
Personal_Hygiene,2011-07-30 07:43:09,8.016666666666667,0,0.0,Saturday,1,07:43:09
Bathe,2011-07-30 07:51:10,9.15,0,0.0,Saturday,1,07:51:10
Groom,2011-07-30 08:00:29,4.466666666666667,0,0.0,Saturday,1,08:00:29
Dress,2011-07-30 08:05:00,5.1,0,0.0,Saturday,1,08:05:00
Dress,2011-07-30 08:10:43,5.05,0,0.0,Saturday,1,08:10:43
Other_Activity,2011-07-30 08:15:46,1.5,0,0.0,Saturday,1,08:15:46
Morning_Meds,2011-07-30 08:17:27,1.25,0,0.0,Saturday,1,08:17:27
Other_Activity,2011-07-30 08:18:43,2.8,0,0.0,Saturday,1,08:18:43
Personal_Hygiene,2011-07-30 08:21:45,3.3,0,0.0,Saturday,1,08:21:45
Other_Activity,2011-07-30 08:25:07,2.75,0,0.0,Saturday,1,08:25:07
Read,2011-07-30 08:27:56,19.016666666666666,0,0.0,Saturday,1,08:27:56
Cook_Breakfast,2011-07-30 08:48:24,1.5666666666666669,0,0.0,Saturday,1,08:48:24
Eat_Breakfast,2011-07-30 08:50:09,15.333333333333334,0,0.0,Saturday,1,08:50:09
Read,2011-07-30 09:05:29,52.2,0,0.0,Saturday,1,09:05:29
Work_On_Computer,2011-07-30 09:58:30,17.85,0,0.0,Saturday,1,09:58:30
Other_Activity,2011-07-30 10:17:57,1.2,0,0.0,Saturday,1,10:17:57
Drink,2011-07-30 10:19:09,1.4333333333333331,0,0.0,Saturday,1,10:19:09
Work_On_Computer,2011-07-30 10:20:59,71.8,0,0.0,Saturday,1,10:20:59
Toilet,2011-07-30 11:33:16,1.6666666666666667,0,0.0,Saturday,1,11:33:16
Other_Activity,2011-07-30 11:34:58,1.3833333333333333,0,0.0,Saturday,1,11:34:58
Toilet,2011-07-30 11:36:24,1.2666666666666666,0,0.0,Saturday,1,11:36:24
Other_Activity,2011-07-30 11:38:49,3.066666666666667,0,0.0,Saturday,1,11:38:49
Read,2011-07-30 11:43:28,6.683333333333334,0,0.0,Saturday,1,11:43:28
Read,2011-07-30 11:51:08,5.866666666666666,0,0.0,Saturday,1,11:51:08
Toilet,2011-07-30 11:57:11,2.45,0,0.0,Saturday,1,11:57:11
Other_Activity,2011-07-30 11:59:44,2.066666666666667,0,0.0,Saturday,1,11:59:44
Wash_Dishes,2011-07-30 12:01:51,2.75,0,0.0,Saturday,1,12:01:51
Work_On_Computer,2011-07-30 12:04:48,32.28333333333333,0,0.0,Saturday,1,12:04:48
Leave_Home,2011-07-30 12:37:15,2.8,0,0.0,Saturday,1,12:37:15
Other_Activity,2011-07-30 12:40:03,77.18333333333334,0,0.0,Saturday,1,12:40:03
Toilet,2011-07-30 13:58:10,1.0833333333333333,0,0.0,Saturday,1,13:58:10
Wash_Dishes,2011-07-30 13:59:23,5.366666666666666,0,0.0,Saturday,1,13:59:23
Dress,2011-07-30 14:05:14,1.2166666666666666,0,0.0,Saturday,1,14:05:14
Drink,2011-07-30 14:07:33,1.6,0,0.0,Saturday,1,14:07:33
Work_On_Computer,2011-07-30 14:09:21,2.4166666666666665,0,0.0,Saturday,1,14:09:21
Other_Activity,2011-07-30 14:12:53,2.433333333333333,0,0.0,Saturday,1,14:12:53
Work,2011-07-30 14:15:23,5.9,0,0.0,Saturday,1,14:15:23
Groom,2011-07-30 14:21:24,1.5666666666666669,0,0.0,Saturday,1,14:21:24
Leave_Home,2011-07-30 14:23:04,2.75,0,0.0,Saturday,1,14:23:04
Other_Activity,2011-07-30 14:25:49,109.15,0,0.0,Saturday,1,14:25:49
Toilet,2011-07-30 16:15:30,1.55,0,0.0,Saturday,1,16:15:30
Dress,2011-07-30 16:17:09,3.1166666666666667,0,0.0,Saturday,1,16:17:09
Other_Activity,2011-07-30 16:20:16,1.2666666666666666,0,0.0,Saturday,1,16:20:16
Personal_Hygiene,2011-07-30 16:21:36,2.45,0,0.0,Saturday,1,16:21:36
Other_Activity,2011-07-30 16:24:06,2.1666666666666665,0,0.0,Saturday,1,16:24:06
Work,2011-07-30 16:26:16,3.9,0,0.0,Saturday,1,16:26:16
Other_Activity,2011-07-30 16:30:10,1.0333333333333334,0,0.0,Saturday,1,16:30:10
Leave_Home,2011-07-30 16:31:12,2.8666666666666667,0,0.0,Saturday,1,16:31:12
Other_Activity,2011-07-30 16:34:04,354.05,0,0.0,Saturday,1,16:34:04
Evening_Meds,2011-07-30 22:28:23,1.2,0,0.0,Saturday,1,22:28:23
Work_On_Computer,2011-07-30 22:29:42,12.316666666666666,0,0.0,Saturday,1,22:29:42
Work_On_Computer,2011-07-30 22:42:27,18.03333333333333,0,0.0,Saturday,1,22:42:27
Personal_Hygiene,2011-07-30 23:01:00,2.1666666666666665,0,0.0,Saturday,1,23:01:00
Dress,2011-07-30 23:03:31,2.4833333333333334,0,0.0,Saturday,1,23:03:31
Watch_TV,2011-07-30 23:06:05,8.15,0,0.0,Saturday,1,23:06:05
Watch_TV,2011-07-30 23:15:11,5.0,0,0.0,Saturday,1,23:15:11
Sleep,2011-07-30 23:20:11,446.9666666666666,3,10.449999999999996,Saturday,1,23:20:11
Other_Activity,2011-07-31 06:59:00,3.033333333333333,0,0.0,Sunday,1,06:59:00
Dress,2011-07-31 07:02:02,2.783333333333333,0,0.0,Sunday,1,07:02:02
Other_Activity,2011-07-31 07:04:49,2.9833333333333334,0,0.0,Sunday,1,07:04:49
Drink,2011-07-31 07:07:48,2.833333333333333,0,0.0,Sunday,1,07:07:48
Watch_TV,2011-07-31 07:11:00,66.53333333333333,0,0.0,Sunday,1,07:11:00
Toilet,2011-07-31 08:18:02,1.8666666666666667,0,0.0,Sunday,1,08:18:02
Watch_TV,2011-07-31 08:21:29,3.5,0,0.0,Sunday,1,08:21:29
Other_Activity,2011-07-31 08:24:59,26.15,0,0.0,Sunday,1,08:24:59
Personal_Hygiene,2011-07-31 08:53:16,1.3833333333333333,0,0.0,Sunday,1,08:53:16
Work,2011-07-31 08:54:49,2.7666666666666666,0,0.0,Sunday,1,08:54:49
Leave_Home,2011-07-31 08:57:48,1.1333333333333333,0,0.0,Sunday,1,08:57:48
Other_Activity,2011-07-31 08:58:56,61.016666666666666,0,0.0,Sunday,1,08:58:56
Bathe,2011-07-31 10:00:20,7.083333333333333,0,0.0,Sunday,1,10:00:20
Groom,2011-07-31 10:07:27,4.966666666666667,0,0.0,Sunday,1,10:07:27
Dress,2011-07-31 10:13:24,1.5666666666666669,0,0.0,Sunday,1,10:13:24
Other_Activity,2011-07-31 10:14:58,1.1333333333333333,0,0.0,Sunday,1,10:14:58
Other_Activity,2011-07-31 10:16:25,1.2833333333333334,0,0.0,Sunday,1,10:16:25
Work_On_Computer,2011-07-31 10:17:57,108.98333333333332,0,0.0,Sunday,1,10:17:57
Toilet,2011-07-31 12:07:20,1.6333333333333333,0,0.0,Sunday,1,12:07:20
Other_Activity,2011-07-31 12:09:02,1.4833333333333334,0,0.0,Sunday,1,12:09:02
Work,2011-07-31 12:10:31,4.266666666666667,0,0.0,Sunday,1,12:10:31
Step_Out,2011-07-31 12:14:52,5.35,0,0.0,Sunday,1,12:14:52
Drink,2011-07-31 12:21:01,1.2,0,0.0,Sunday,1,12:21:01
Other_Activity,2011-07-31 12:22:14,1.9333333333333331,0,0.0,Sunday,1,12:22:14
Work_On_Computer,2011-07-31 12:24:10,57.9,0,0.0,Sunday,1,12:24:10
Personal_Hygiene,2011-07-31 13:22:59,6.183333333333334,0,0.0,Sunday,1,13:22:59
Work_On_Computer,2011-07-31 13:30:53,9.383333333333333,0,0.0,Sunday,1,13:30:53
Work_On_Computer,2011-07-31 13:43:33,17.816666666666666,0,0.0,Sunday,1,13:43:33
Other_Activity,2011-07-31 14:02:38,1.65,0,0.0,Sunday,1,14:02:38
Drink,2011-07-31 14:04:17,1.25,0,0.0,Sunday,1,14:04:17
Read,2011-07-31 14:05:42,14.466666666666669,0,0.0,Sunday,1,14:05:42
Sleep,2011-07-31 14:21:26,65.48333333333333,0,0.0,Sunday,1,14:21:26
Toilet,2011-07-31 15:27:37,1.6833333333333331,0,0.0,Sunday,1,15:27:37
Other_Activity,2011-07-31 15:29:21,1.4666666666666666,0,0.0,Sunday,1,15:29:21
Cook,2011-07-31 15:30:49,1.75,0,0.0,Sunday,1,15:30:49
Other_Activity,2011-07-31 15:32:36,2.9166666666666665,0,0.0,Sunday,1,15:32:36
Cook,2011-07-31 15:35:31,1.5333333333333334,0,0.0,Sunday,1,15:35:31
Other_Activity,2011-07-31 15:37:48,2.4833333333333334,0,0.0,Sunday,1,15:37:48
Eat,2011-07-31 15:40:17,12.233333333333333,0,0.0,Sunday,1,15:40:17
Watch_TV,2011-07-31 15:53:41,1.6666666666666667,0,0.0,Sunday,1,15:53:41
Other_Activity,2011-07-31 15:55:21,10.233333333333333,0,0.0,Sunday,1,15:55:21
Watch_TV,2011-07-31 16:05:35,18.7,0,0.0,Sunday,1,16:05:35
Other_Activity,2011-07-31 16:25:09,4.3,0,0.0,Sunday,1,16:25:09
Read,2011-07-31 16:30:34,6.416666666666667,0,0.0,Sunday,1,16:30:34
Work_On_Computer,2011-07-31 16:37:31,17.783333333333335,0,0.0,Sunday,1,16:37:31
Work_On_Computer,2011-07-31 16:57:05,47.06666666666667,0,0.0,Sunday,1,16:57:05
Work_On_Computer,2011-07-31 17:46:13,16.65,0,0.0,Sunday,1,17:46:13
Step_Out,2011-07-31 18:03:00,4.783333333333333,0,0.0,Sunday,1,18:03:00
Work,2011-07-31 18:07:56,1.35,0,0.0,Sunday,1,18:07:56
Leave_Home,2011-07-31 18:10:04,2.6,0,0.0,Sunday,1,18:10:04
Other_Activity,2011-07-31 18:12:40,10.85,0,0.0,Sunday,1,18:12:40
Work_On_Computer,2011-07-31 18:23:45,12.916666666666666,0,0.0,Sunday,1,18:23:45
Cook_Dinner,2011-07-31 18:36:53,5.1,0,0.0,Sunday,1,18:36:53
Other_Activity,2011-07-31 18:42:00,8.9,0,0.0,Sunday,1,18:42:00
Cook_Dinner,2011-07-31 18:50:54,1.2166666666666666,0,0.0,Sunday,1,18:50:54
Eat_Dinner,2011-07-31 18:52:14,2.1666666666666665,0,0.0,Sunday,1,18:52:14
Other_Activity,2011-07-31 18:54:24,17.833333333333332,0,0.0,Sunday,1,18:54:24
Wash_Dinner_Dishes,2011-07-31 19:12:21,2.6,0,0.0,Sunday,1,19:12:21
Personal_Hygiene,2011-07-31 19:16:48,2.6,0,0.0,Sunday,1,19:16:48
Dress,2011-07-31 19:19:39,2.3666666666666667,0,0.0,Sunday,1,19:19:39
Other_Activity,2011-07-31 19:22:01,1.5833333333333333,0,0.0,Sunday,1,19:22:01
Other_Activity,2011-07-31 19:24:24,83.75,0,0.0,Sunday,1,19:24:24
Entertain_Guests,2011-07-31 20:48:35,724.9666666666667,0,0.0,Sunday,1,20:48:35
Other_Activity,2011-08-01 08:53:33,1.95,0,0.0,Monday,0,08:53:33
Personal_Hygiene,2011-08-01 08:55:41,7.866666666666666,0,0.0,Monday,0,08:55:41
Bathe,2011-08-01 09:04:00,13.033333333333331,0,0.0,Monday,0,09:04:00
Work_On_Computer,2011-08-01 09:17:28,2.283333333333333,0,0.0,Monday,0,09:17:28
Other_Activity,2011-08-01 09:20:30,1.2333333333333334,0,0.0,Monday,0,09:20:30
Work_At_Table,2011-08-01 09:23:47,3.083333333333333,0,0.0,Monday,0,09:23:47
Other_Activity,2011-08-01 09:26:52,9.35,0,0.0,Monday,0,09:26:52
Entertain_Guests,2011-08-01 09:36:13,18.016666666666666,0,0.0,Monday,0,09:36:13
Other_Activity,2011-08-01 09:55:12,101.5,0,0.0,Monday,0,09:55:12
Work_On_Computer,2011-08-01 11:37:02,17.983333333333334,0,0.0,Monday,0,11:37:02
Other_Activity,2011-08-01 11:55:01,1.0666666666666669,0,0.0,Monday,0,11:55:01
Work_On_Computer,2011-08-01 11:56:05,9.066666666666666,0,0.0,Monday,0,11:56:05
Other_Activity,2011-08-01 12:05:14,3.466666666666667,0,0.0,Monday,0,12:05:14
Entertain_Guests,2011-08-01 12:08:42,194.26666666666668,0,0.0,Monday,0,12:08:42
Other_Activity,2011-08-01 15:22:58,32.46666666666667,0,0.0,Monday,0,15:22:58
Drink,2011-08-01 15:55:26,1.2666666666666666,0,0.0,Monday,0,15:55:26
Other_Activity,2011-08-01 15:56:42,1.8333333333333333,0,0.0,Monday,0,15:56:42
Personal_Hygiene,2011-08-01 15:58:34,23.0,0,0.0,Monday,0,15:58:34
Cook_Dinner,2011-08-01 16:21:41,3.883333333333333,0,0.0,Monday,0,16:21:41
Eat_Dinner,2011-08-01 16:25:43,3.7,0,0.0,Monday,0,16:25:43
Entertain_Guests,2011-08-01 16:30:17,34.96666666666667,0,0.0,Monday,0,16:30:17
Leave_Home,2011-08-01 17:05:15,5.666666666666667,0,0.0,Monday,0,17:05:15
Other_Activity,2011-08-01 17:10:55,3.6666666666666665,0,0.0,Monday,0,17:10:55
Entertain_Guests,2011-08-01 17:14:51,35.166666666666664,0,0.0,Monday,0,17:14:51
Other_Activity,2011-08-01 17:50:47,206.13333333333333,0,0.0,Monday,0,17:50:47
Entertain_Guests,2011-08-01 21:17:13,567.4666666666667,0,0.0,Monday,0,21:17:13
Other_Activity,2011-08-02 06:44:41,1.8833333333333333,0,0.0,Tuesday,0,06:44:41
Relax,2011-08-02 06:46:34,68.11666666666666,0,0.0,Tuesday,0,06:46:34
Other_Activity,2011-08-02 07:54:41,4.45,0,0.0,Tuesday,0,07:54:41
Entertain_Guests,2011-08-02 07:59:08,150.83333333333334,0,0.0,Tuesday,0,07:59:08
Other_Activity,2011-08-02 10:30:40,145.46666666666667,0,0.0,Tuesday,0,10:30:40
Entertain_Guests,2011-08-02 12:56:20,5.1,0,0.0,Tuesday,0,12:56:20
Work_At_Table,2011-08-02 13:02:02,1.8833333333333333,0,0.0,Tuesday,0,13:02:02
Other_Activity,2011-08-02 13:06:47,1.8166666666666669,0,0.0,Tuesday,0,13:06:47
Other_Activity,2011-08-02 13:11:11,1.9333333333333331,0,0.0,Tuesday,0,13:11:11
Work_At_Table,2011-08-02 13:13:07,9.25,0,0.0,Tuesday,0,13:13:07
Work_At_Table,2011-08-02 13:22:39,63.5,0,0.0,Tuesday,0,13:22:39
Entertain_Guests,2011-08-02 14:26:14,223.81666666666663,0,0.0,Tuesday,0,14:26:14
